start_time,end_time,max_time,peak_width,peak_risetime,peak_falltime,peak_flux
109560224.40614499,109566823.40614499,109566474.40614499,451.4562106802723,101.48975661852432,349.966454061748,10.419273
109566848.40614499,109567278.40614499,109566947.40614499,429.61639107380483,98.14317048349267,331.47322059031217,12.60095
109574319.40614499,109581355.40614499,109580724.40614499,886.5194597584773,255.23084890695736,631.2886108515199,11.453084
109595650.40614499,109602630.40614499,109602593.40614499,831.2813949846641,793.5954382275768,37.6859567570873,3.5796719
109609620.40614499,109616065.40614499,109609853.40614499,297.7074820185353,232.3453541212548,65.36212789728052,13.911394
109623708.40614499,109623939.40614499,109623846.40614499,231.75848722614683,137.9380172798301,93.82046994631673,11.622231
109630552.40614499,109630937.40614499,109630695.40614499,385.230895655528,142.2859507499179,242.9449449056101,10.71482
109637298.40614499,109637910.40614499,109637843.40614499,612.9433079308965,544.9963446070633,67.94696332383319,1.4776465
109995659.306905,110009483.306905,110002637.306905,1641.5257142962503,886.5149172588106,755.0107970374397,23.501127
110009551.306905,110010078.306905,110009705.306905,527.0560318735015,153.60442120365497,373.45161066984656,20.115417
110017226.306905,110024213.306905,110023646.306905,895.8913673913157,327.9488438249282,567.9425235663875,21.730383
110031046.306905,110031324.306905,110031200.306905,277.7201162207848,153.5048654543125,124.21525076647231,14.3138485
110038071.306905,110038268.306905,110038170.306905,197.30699806525354,98.33256116042412,98.97443690482942,28.054564
110045466.306905,110051894.306905,110051853.306905,331.1505626049948,289.65874248621367,41.491820118781106,27.922417
110059393.306905,110073124.306905,110066460.306905,1530.9089935921147,967.7965587873823,563.1124348047324,19.59211
110116640.070079,110136959.070079,110130220.070079,1977.6264847010216,1354.0090538908707,623.6174308101508,36.50938
110144065.070079,110144733.070079,110144338.070079,667.8756316786348,272.16929550431814,395.7063361743167,34.495213
